customerID,RiskScore,RiskTier,tenure,MonthlyCharges,Contract,InternetService,PaymentMethod
3787-TRIAL,4,call this month,21,26.05,Month-to-month,DSL,Electronic check
8992-OBVDG,4,call this month,21,61.65,Month-to-month,DSL,Mailed check
3703-TTEPD,4,call this month,21,65.35,Month-to-month,DSL,Bank transfer (automatic)
4012-ZTHBR,4,call this month,21,44.95,Month-to-month,DSL,Electronic check
6202-DYYFX,4,call this month,22,76,One year,Fiber optic,Credit card (automatic)
5445-GLVOT,4,call this month,22,49.8,Month-to-month,DSL,Electronic check
2582-FFFZR,4,call this month,22,50.6,Month-to-month,DSL,Electronic check
1852-XEMDW,4,call this month,22,65.05,Month-to-month,DSL,Mailed check
2436-QBZFP,4,call this month,22,39.2,Month-to-month,DSL,Electronic check
8963-MQVYN,4,call this month,22,20.55,Month-to-month,No,Electronic check
0212-ISBBF,4,call this month,22,50.35,Month-to-month,DSL,Electronic check
3733-ZEECP,4,call this month,22,51.1,Month-to-month,DSL,Electronic check
1956-YIFGE,4,call this month,22,100.05,One year,Fiber optic,Mailed check
2294-SALNE,4,call this month,23,86.8,One year,Fiber optic,Mailed check
6243-OZGFH,4,call this month,23,44.95,Month-to-month,DSL,Electronic check
6419-ZTTLE,4,call this month,23,20.75,One year,No,Electronic check
6475-VHUIZ,4,call this month,23,54.25,Month-to-month,DSL,Electronic check
2958-NHPPS,4,call this month,23,20.85,Month-to-month,No,Electronic check
2474-LCNUE,4,call this month,23,73.65,Month-to-month,DSL,Credit card (automatic)
3511-APPBJ,4,call this month,23,99.95,One year,Fiber optic,Credit card (automatic)
9099-FTUHS,4,call this month,23,54.4,Month-to-month,DSL,Electronic check
7673-LPRNY,4,call this month,23,78.55,One year,DSL,Electronic check
1261-FWTTE,4,call this month,23,34.65,Month-to-month,DSL,Bank transfer (automatic)
6617-WLBQC,4,call this month,23,81.85,One year,Fiber optic,Credit card (automatic)
0696-UKTOX,4,call this month,23,54.15,Month-to-month,DSL,Electronic check
1684-FLBGS,4,call this month,23,69.5,Month-to-month,DSL,Credit card (automatic)
6614-VBEGU,4,call this month,24,69.45,Month-to-month,DSL,Bank transfer (automatic)
0810-BDHAW,4,call this month,24,78.4,One year,DSL,Electronic check
5593-SUAOO,4,call this month,24,83.15,One year,Fiber optic,Bank transfer (automatic)
7217-JYHOQ,4,call this month,24,70.3,Month-to-month,DSL,Credit card (automatic)
2801-NISEI,4,call this month,24,54.95,Month-to-month,DSL,Electronic check
3723-BFBGR,4,call this month,24,54.8,Month-to-month,DSL,Credit card (automatic)
6620-HVDUJ,4,call this month,24,60.45,Month-to-month,DSL,Bank transfer (automatic)
2770-NSVDG,4,call this month,24,29.1,Month-to-month,DSL,Electronic check
0516-QREYC,4,call this month,24,20.3,Month-to-month,No,Mailed check
8070-AAWZP,4,call this month,24,34.25,Month-to-month,DSL,Mailed check
9143-CANJF,4,call this month,24,55.15,Month-to-month,DSL,Electronic check
7964-YESJC,4,call this month,24,66.3,Month-to-month,DSL,Mailed check
4277-UDIEF,4,call this month,24,81,Month-to-month,DSL,Bank transfer (automatic)
9828-QHFBK,4,call this month,24,51.15,Month-to-month,DSL,Electronic check
6575-SUVOI,4,call this month,25,69.5,Month-to-month,DSL,Credit card (automatic)
3196-NVXLZ,4,call this month,25,84.6,Month-to-month,Fiber optic,Mailed check
8201-AAXCB,4,call this month,25,60.35,Month-to-month,DSL,Electronic check
5201-FRKKS,4,call this month,25,74.3,Month-to-month,Fiber optic,Bank transfer (automatic)
7011-CVEUC,4,call this month,25,95.7,Month-to-month,Fiber optic,Credit card (automatic)
6985-HAYWX,4,call this month,26,79.3,Month-to-month,Fiber optic,Bank transfer (automatic)
4993-JCRGJ,4,call this month,26,84.3,Month-to-month,Fiber optic,Mailed check
7714-YXSMB,4,call this month,26,100.5,Month-to-month,Fiber optic,Bank transfer (automatic)
3709-OIJEA,4,call this month,26,85.2,One year,Fiber optic,Electronic check
5201-USSQZ,4,call this month,26,85.9,Month-to-month,Fiber optic,Credit card (automatic)
1025-FALIX,4,call this month,26,69.05,Month-to-month,Fiber optic,Credit card (automatic)
3466-RITXD,4,call this month,26,92.4,Month-to-month,Fiber optic,Credit card (automatic)
5949-HGVJL,4,call this month,26,73.05,Month-to-month,DSL,Electronic check
8404-FYDIB,4,call this month,26,86.65,Month-to-month,Fiber optic,Credit card (automatic)
9445-ZUEQE,4,call this month,27,85.2,Month-to-month,Fiber optic,Credit card (automatic)
3597-MVHJT,4,call this month,27,95.6,Month-to-month,Fiber optic,Bank transfer (automatic)
9774-NRNAU,4,call this month,27,84.8,Month-to-month,DSL,Bank transfer (automatic)
8329-UTMVM,4,call this month,27,104.65,One year,Fiber optic,Bank transfer (automatic)
1173-NOEYG,4,call this month,27,90.15,Month-to-month,Fiber optic,Bank transfer (automatic)
1258-YMZNM,4,call this month,27,110.5,One year,Fiber optic,Bank transfer (automatic)
0187-WZNAB,4,call this month,27,74.4,Month-to-month,Fiber optic,Mailed check
0064-YIJGF,4,call this month,27,75.75,Month-to-month,Fiber optic,Bank transfer (automatic)
1194-HVAIF,4,call this month,27,95,Month-to-month,Fiber optic,Credit card (automatic)
8725-JEDFD,4,call this month,27,69.05,Month-to-month,Fiber optic,Mailed check
5697-GOMBF,4,call this month,28,35.9,Month-to-month,DSL,Electronic check
7361-YPXFS,4,call this month,28,64.45,Month-to-month,DSL,Bank transfer (automatic)
6635-CPNUN,4,call this month,28,96.6,Month-to-month,Fiber optic,Credit card (automatic)
1104-FEJAM,4,call this month,28,64.4,Month-to-month,DSL,Electronic check
1174-FGIFN,4,call this month,28,90.45,One year,Fiber optic,Electronic check
7272-QDCKA,4,call this month,28,100.2,One year,Fiber optic,Electronic check
8751-EDEKA,4,call this month,28,89.9,Month-to-month,Fiber optic,Credit card (automatic)
2305-MRGLV,4,call this month,28,76.55,Month-to-month,Fiber optic,Bank transfer (automatic)
5046-NUHWD,4,call this month,29,45,Month-to-month,DSL,Electronic check
4109-CYRBD,4,call this month,29,51.6,Month-to-month,DSL,Electronic check
3014-WJKSM,4,call this month,29,75.3,Month-to-month,Fiber optic,Credit card (automatic)
7016-NVRIC,4,call this month,29,90.1,One year,Fiber optic,Bank transfer (automatic)
6481-ESCNL,4,call this month,29,100.55,Month-to-month,Fiber optic,Bank transfer (automatic)
3301-LSLWQ,4,call this month,29,66.1,Month-to-month,DSL,Electronic check
5294-DMSFH,4,call this month,29,87.8,Month-to-month,Fiber optic,Credit card (automatic)
0468-YRPXN,4,call this month,29,98.8,Month-to-month,Fiber optic,Credit card (automatic)
2476-YGEFM,4,call this month,29,76,Month-to-month,Fiber optic,Credit card (automatic)
6897-UUBNU,4,call this month,29,89.65,Month-to-month,Fiber optic,Mailed check
4767-HZZHQ,4,call this month,30,82.05,Month-to-month,Fiber optic,Bank transfer (automatic)
4811-JBUVU,4,call this month,30,89.9,Month-to-month,Fiber optic,Credit card (automatic)
2475-MROZF,4,call this month,30,95,Month-to-month,Fiber optic,Credit card (automatic)
0215-BQKGS,4,call this month,30,84.3,Month-to-month,Fiber optic,Credit card (automatic)
0730-KOAVE,4,call this month,30,94.3,Month-to-month,Fiber optic,Credit card (automatic)
8812-ZRHFP,4,call this month,30,86.45,One year,Fiber optic,Electronic check
1552-AAGRX,4,call this month,30,106.4,Month-to-month,Fiber optic,Bank transfer (automatic)
1810-MVMAI,4,call this month,30,67.6,Month-to-month,DSL,Electronic check
1482-OXZSY,4,call this month,30,100.4,Month-to-month,Fiber optic,Bank transfer (automatic)
5060-TQUQN,4,call this month,30,83.55,Month-to-month,Fiber optic,Bank transfer (automatic)
9777-WJJPR,4,call this month,31,88.65,Month-to-month,Fiber optic,Credit card (automatic)
5136-RGMZO,4,call this month,31,71.05,Month-to-month,DSL,Electronic check
1855-AGAWH,4,call this month,31,93.8,One year,Fiber optic,Electronic check
0410-IPFTY,4,call this month,31,83.85,Month-to-month,Fiber optic,Bank transfer (automatic)
5325-UWTWJ,4,call this month,31,90.55,Month-to-month,Fiber optic,Credit card (automatic)
2455-USLMV,4,call this month,31,84.75,Month-to-month,Fiber optic,Credit card (automatic)
9944-AEXBM,4,call this month,32,85.65,Month-to-month,Fiber optic,Bank transfer (automatic)
7241-AJHFS,4,call this month,32,87.65,Month-to-month,Fiber optic,Bank transfer (automatic)
3312-UUMZW,4,call this month,32,98.85,Month-to-month,Fiber optic,Credit card (automatic)
3522-CDKHF,4,call this month,32,75.5,Month-to-month,Fiber optic,Bank transfer (automatic)
6578-KRMAW,4,call this month,32,93.4,Month-to-month,Fiber optic,Credit card (automatic)
4377-VDHYI,4,call this month,32,90.8,One year,Fiber optic,Electronic check
1422-DGUBX,4,call this month,32,79.25,One year,Fiber optic,Electronic check
2519-ERQOJ,4,call this month,33,54.6,Month-to-month,DSL,Electronic check
5846-QFDFI,4,call this month,33,88.6,Month-to-month,Fiber optic,Credit card (automatic)
9373-WSLOY,4,call this month,33,50,Month-to-month,DSL,Electronic check
2105-PHWON,4,call this month,33,95,Month-to-month,Fiber optic,Credit card (automatic)
4067-HLYQI,4,call this month,33,70.4,Month-to-month,Fiber optic,Bank transfer (automatic)
9921-EZKBY,4,call this month,33,95.3,Month-to-month,Fiber optic,Bank transfer (automatic)
6538-POCHL,4,call this month,33,79,Month-to-month,Fiber optic,Credit card (automatic)
4947-DSMXK,4,call this month,34,97.7,Month-to-month,Fiber optic,Bank transfer (automatic)
5913-INRQV,4,call this month,34,90.15,One year,Fiber optic,Mailed check
9522-BNTHX,4,call this month,34,56.25,Month-to-month,DSL,Electronic check
3192-LNKRK,4,call this month,34,84.05,Month-to-month,Fiber optic,Mailed check
4636-JGAAI,4,call this month,34,88.85,Month-to-month,Fiber optic,Mailed check
4097-YODCF,4,call this month,34,103.8,One year,Fiber optic,Electronic check
3161-GETRM,4,call this month,34,90.05,Month-to-month,Fiber optic,Credit card (automatic)
2133-TSRRM,4,call this month,34,105.35,Month-to-month,Fiber optic,Bank transfer (automatic)
6745-JEFZB,4,call this month,35,91.5,Month-to-month,Fiber optic,Credit card (automatic)
5886-VLQVU,4,call this month,35,89.85,Month-to-month,Fiber optic,Bank transfer (automatic)
0080-OROZO,4,call this month,35,99.25,One year,Fiber optic,Electronic check
9470-XCCEM,4,call this month,35,89.65,Month-to-month,Fiber optic,Bank transfer (automatic)
8980-WQFWL,4,call this month,35,62.1,Month-to-month,DSL,Electronic check
8450-UYIBU,4,call this month,35,39.85,Month-to-month,DSL,Electronic check
5198-HQAEN,4,call this month,35,89.7,One year,Fiber optic,Electronic check
9500-LTVBP,4,call this month,35,80.05,Month-to-month,Fiber optic,Credit card (automatic)
8547-NSBBO,4,call this month,35,96.75,Month-to-month,Fiber optic,Mailed check
2851-STERV,4,call this month,35,73,One year,DSL,Electronic check
0289-IVARM,4,call this month,35,60.55,Month-to-month,DSL,Electronic check
1480-IVEVR,4,call this month,35,81.6,One year,Fiber optic,Bank transfer (automatic)
4118-CEVPF,4,call this month,35,110.8,One year,Fiber optic,Bank transfer (automatic)
2758-RNWXS,4,call this month,35,89.2,One year,Fiber optic,Electronic check
7982-VCELR,4,call this month,36,94.8,Month-to-month,Fiber optic,Credit card (automatic)
8123-QBNAZ,4,call this month,36,104.5,Month-to-month,Fiber optic,Credit card (automatic)
5119-KEPFY,4,call this month,36,95,Month-to-month,Fiber optic,Bank transfer (automatic)
6862-CQUMB,4,call this month,37,96.1,Month-to-month,Fiber optic,Credit card (automatic)
7147-AYBAA,4,call this month,37,70.35,Month-to-month,Fiber optic,Mailed check
4360-QRAVE,4,call this month,37,36.65,Month-to-month,DSL,Electronic check
2402-TAIRZ,4,call this month,37,80.05,One year,Fiber optic,Electronic check
0365-TRTPY,4,call this month,37,91.2,Month-to-month,Fiber optic,Bank transfer (automatic)
5816-QVHRX,4,call this month,37,100.3,Month-to-month,Fiber optic,Credit card (automatic)
2240-HSJQD,4,call this month,38,81.85,Month-to-month,Fiber optic,Mailed check
6807-SIWJI,4,call this month,38,104.85,One year,Fiber optic,Electronic check
7459-IMVYU,4,call this month,38,69.95,Month-to-month,DSL,Electronic check
8378-LKJAF,4,call this month,38,101.15,Month-to-month,Fiber optic,Credit card (automatic)
4083-BFNYK,4,call this month,38,95,One year,Fiber optic,Credit card (automatic)
9356-AXGMP,4,call this month,38,110.7,One year,Fiber optic,Electronic check
3717-LNXKW,4,call this month,38,91.7,Month-to-month,Fiber optic,Bank transfer (automatic)
4282-ACRXS,4,call this month,38,24.85,Month-to-month,DSL,Electronic check
6075-SLNIL,4,call this month,38,95.1,Month-to-month,Fiber optic,Credit card (automatic)
9767-FFLEM,4,call this month,38,69.5,Month-to-month,Fiber optic,Credit card (automatic)
7776-QGYJC,4,call this month,39,81.5,Month-to-month,Fiber optic,Bank transfer (automatic)
9738-QLWTP,4,call this month,39,81.9,One year,Fiber optic,Electronic check
0089-IIQKO,4,call this month,39,99.95,Month-to-month,Fiber optic,Credit card (automatic)
8149-AIQCG,4,call this month,39,73.15,Month-to-month,Fiber optic,Credit card (automatic)
6383-ZTSIW,4,call this month,39,99.1,One year,Fiber optic,Mailed check
0327-WFZSY,4,call this month,39,100,One year,Fiber optic,Electronic check
2985-JUUBZ,4,call this month,40,74.55,Month-to-month,DSL,Electronic check
4851-BQDNX,4,call this month,40,85.05,One year,Fiber optic,Electronic check
7251-LJBQN,4,call this month,40,103.75,One year,Fiber optic,Credit card (automatic)
2190-BCXEC,4,call this month,40,78.85,Month-to-month,Fiber optic,Credit card (automatic)
3352-ALMCK,4,call this month,40,102.65,Month-to-month,Fiber optic,Mailed check
5996-NRVXR,4,call this month,40,98.15,One year,Fiber optic,Credit card (automatic)
4826-TZEVA,4,call this month,40,74.8,Month-to-month,Fiber optic,Credit card (automatic)
2931-SVLTV,4,call this month,40,110.1,Month-to-month,Fiber optic,Credit card (automatic)
6873-UDNLD,4,call this month,40,67.45,Month-to-month,DSL,Electronic check
2896-TBNBE,4,call this month,40,80.8,One year,Fiber optic,Electronic check
9812-GHVRI,4,call this month,40,83.85,Month-to-month,Fiber optic,Bank transfer (automatic)
4657-FWVFY,4,call this month,40,96.35,Month-to-month,Fiber optic,Credit card (automatic)
1685-BQULA,4,call this month,40,93.4,Month-to-month,Fiber optic,Bank transfer (automatic)
9825-YCXWZ,4,call this month,41,101.1,One year,Fiber optic,Bank transfer (automatic)
6128-AQBMT,4,call this month,41,53.95,Month-to-month,DSL,Electronic check
9626-VFRGG,4,call this month,41,88.5,Month-to-month,Fiber optic,Bank transfer (automatic)
5312-UXESG,4,call this month,41,98.05,Month-to-month,Fiber optic,Bank transfer (automatic)
2359-KLTEK,4,call this month,41,94.9,Month-to-month,Fiber optic,Bank transfer (automatic)
7025-IWFHT,4,call this month,41,89.55,One year,Fiber optic,Electronic check
2669-QVCRG,4,call this month,41,81.3,Month-to-month,Fiber optic,Credit card (automatic)
5274-XHAKY,4,call this month,41,94.3,Month-to-month,Fiber optic,Bank transfer (automatic)
9919-YLNNG,4,call this month,42,103.8,Month-to-month,Fiber optic,Bank transfer (automatic)
0959-WHOKV,4,call this month,42,99,One year,Fiber optic,Electronic check
9833-TGFHX,4,call this month,42,97.1,One year,Fiber optic,Electronic check
6362-QHAFM,4,call this month,42,108.3,One year,Fiber optic,Electronic check
7789-HKSBS,4,call this month,42,105.2,One year,Fiber optic,Bank transfer (automatic)
7621-VPNET,4,call this month,42,85.9,Month-to-month,Fiber optic,Credit card (automatic)
8495-PRWFH,4,call this month,42,55.65,Month-to-month,DSL,Electronic check
3524-WQDSG,4,call this month,43,99.3,Month-to-month,Fiber optic,Bank transfer (automatic)
5977-CKHON,4,call this month,43,92.55,Month-to-month,Fiber optic,Bank transfer (automatic)
8100-HZZLJ,4,call this month,43,63.95,Month-to-month,DSL,Electronic check
2842-BCQGE,4,call this month,43,75.35,Month-to-month,Fiber optic,Credit card (automatic)
2716-GFZOR,4,call this month,43,86.1,Month-to-month,Fiber optic,Credit card (automatic)
1217-VASWC,4,call this month,43,100.55,One year,Fiber optic,Bank transfer (automatic)
9142-KZXOP,4,call this month,44,68.85,Month-to-month,Fiber optic,Credit card (automatic)
8782-LKFPK,4,call this month,44,90.4,Month-to-month,Fiber optic,Mailed check
6689-VRRTK,4,call this month,44,109.8,One year,Fiber optic,Credit card (automatic)
9391-DXGGG,4,call this month,44,89.15,One year,Fiber optic,Credit card (automatic)
9688-YGXVR,4,call this month,44,88.15,Month-to-month,Fiber optic,Credit card (automatic)
4393-RYCRE,4,call this month,44,106.05,One year,Fiber optic,Electronic check
2270-CHBFN,4,call this month,44,95.1,Month-to-month,Fiber optic,Credit card (automatic)
3410-MHHUM,4,call this month,44,94.4,One year,Fiber optic,Electronic check
0943-ZQPXH,4,call this month,44,92.95,Month-to-month,Fiber optic,Bank transfer (automatic)
7398-LXGYX,4,call this month,44,84.8,Month-to-month,Fiber optic,Credit card (automatic)
2826-UWHIS,4,call this month,45,81.4,Month-to-month,Fiber optic,Bank transfer (automatic)
9495-SKLKD,4,call this month,45,95.95,Month-to-month,Fiber optic,Bank transfer (automatic)
0481-SUMCB,4,call this month,45,102.15,One year,Fiber optic,Bank transfer (automatic)
6959-GQEGV,4,call this month,45,75.95,Month-to-month,DSL,Electronic check
1216-BGTSP,4,call this month,45,108.45,Month-to-month,Fiber optic,Credit card (automatic)
8868-GAGIO,4,call this month,45,84.55,Month-to-month,Fiber optic,Mailed check
0853-NWIFK,4,call this month,45,100.3,One year,Fiber optic,Electronic check
3932-IJWDZ,4,call this month,45,103.65,Month-to-month,Fiber optic,Bank transfer (automatic)
9233-PSYHO,4,call this month,45,100.15,One year,Fiber optic,Bank transfer (automatic)
6233-HXJMX,4,call this month,45,89.3,Month-to-month,Fiber optic,Credit card (automatic)
1833-TCXKK,4,call this month,45,107.75,Month-to-month,Fiber optic,Bank transfer (automatic)
7856-GANIL,4,call this month,45,98.7,One year,Fiber optic,Bank transfer (automatic)
6572-ADKRS,4,call this month,46,74.8,Month-to-month,Fiber optic,Credit card (automatic)
5575-TPIZQ,4,call this month,46,89.15,Month-to-month,Fiber optic,Credit card (automatic)
2927-QRRQV,4,call this month,46,94.65,One year,Fiber optic,Electronic check
2014-MKGMH,4,call this month,46,101.1,One year,Fiber optic,Electronic check
3572-UOLYZ,4,call this month,46,84.8,Month-to-month,Fiber optic,Bank transfer (automatic)
1370-GGAWX,4,call this month,46,94.15,One year,Fiber optic,Electronic check
7047-FWEYA,4,call this month,46,103.15,One year,Fiber optic,Electronic check
7128-GGCNO,4,call this month,46,72.8,Month-to-month,Fiber optic,Bank transfer (automatic)
1707-HABPF,4,call this month,46,91.3,One year,Fiber optic,Bank transfer (automatic)
0239-OXEXL,4,call this month,46,84.25,Month-to-month,Fiber optic,Mailed check
7356-IWLFW,4,call this month,46,80,Month-to-month,Fiber optic,Bank transfer (automatic)
8627-ZYGSZ,4,call this month,47,78.9,One year,Fiber optic,Electronic check
9978-HYCIN,4,call this month,47,84.95,One year,Fiber optic,Bank transfer (automatic)
7975-TZMLR,4,call this month,47,103.1,One year,Fiber optic,Electronic check
